,BRK-A_open,BRK-A_high,BRK-A_low,BRK-A_close,BRK-A_volume
2023-08-24,537307.5100,541884.9800,535111.0300,537780.0000,6617
2023-08-23,533076.4950,537811.3388,531294.0100,537149.9300,6400
2023-08-22,535932.0050,536999.9900,530865.0000,531840.0000,6754
2023-08-21,537448.0000,539061.0000,531000.0000,534700.0000,9177
2023-08-18,533891.0000,537714.9988,531970.0100,535816.7900,7190
2023-08-17,537859.0000,541182.4000,529000.0000,535821.0000,6842
2023-08-16,537720.9950,544050.0000,535939.0000,537496.7050,6922
2023-08-15,542377.1600,544493.3100,536555.2600,538106.5100,6792
2023-08-14,544440.9950,546225.0000,541465.0000,543150.0000,8734
2023-08-11,541215.5100,545041.9400,536800.1700,542900.0000,7430
2023-08-10,547903.5000,551499.9900,540995.0000,543680.0000,7045
2023-08-09,554550.5000,556117.0000,543250.3000,545280.0000,7859
2023-08-08,547682.5000,554000.0000,545087.0100,553101.0000,8077
2023-08-07,540676.0050,555800.0000,538323.0000,551920.0000,11299
2023-08-04,540021.4600,541773.7500,532550.0000,533600.0000,7670
2023-08-03,532482.2800,540999.9900,531000.0000,540999.9900,6783
2023-08-02,533878.6200,535560.9600,531000.0000,533800.0000,6922
2023-08-01,540178.9888,540178.9900,533100.7600,534400.0000,7091
2023-07-31,535187.0000,538498.9900,532000.0000,535400.0000,9043
2023-07-28,534221.5000,536563.0000,531888.8900,533113.0000,6853
2023-07-27,533272.5000,535555.0000,531500.0000,531650.0000,6630
2023-07-26,529062.9950,532999.9988,526126.0000,531900.0000,6458
2023-07-25,532267.5000,534299.0000,526271.0100,528453.0100,7023
2023-07-24,532483.9888,535432.9988,524251.0100,532646.5000,9459
2023-07-21,526400.5000,529824.9988,523925.0000,527749.9800,7632
2023-07-20,520374.0000,526938.3388,518403.0000,526240.0100,6749
2023-07-19,523857.5000,528553.9900,519753.0100,520499.9900,7115
2023-07-18,523265.0000,527999.9900,521743.0000,524750.0000,6431
2023-07-17,518472.4950,524999.9988,516972.0000,523500.0000,8482
2023-07-14,524261.5000,525907.0000,517294.4650,517407.5200,7055
2023-07-13,525806.0000,527367.0000,521758.0000,521833.0000,6894
2023-07-12,523771.5000,526000.0000,522315.0100,525399.9900,6619
2023-07-11,518197.0000,522054.5400,516914.0000,521385.0000,6324
2023-07-10,520364.5000,525412.0000,516953.0000,517136.0000,8967
2023-07-07,519226.4950,525000.0000,517617.0000,521620.0000,6563
2023-07-06,517296.5000,520999.9988,513874.0000,519800.0000,6187
2023-07-05,518014.9950,522339.9488,515001.0100,521000.0000,7733
2023-07-03,519086.0000,520000.0000,514585.0000,519460.0000,8207
2023-06-30,514570.5000,520499.9988,513645.0000,517810.0000,6943
2023-06-29,508228.5050,512260.0000,506527.0000,512260.0000,5863
2023-06-28,511384.5050,512479.0000,505000.0000,506650.0000,6515
2023-06-27,507982.5050,511294.9488,506537.0000,510580.0000,5485
2023-06-26,507861.0100,512132.0000,504112.0000,507000.0000,8291
2023-06-23,513633.9888,513633.9900,507100.0000,509999.9900,6199
2023-06-22,516039.9950,519063.9900,509058.3100,511480.0000,6457
2023-06-21,514801.5000,519722.0000,512636.4500,515515.0000,6684
2023-06-20,515412.5000,518313.9900,512436.0100,515000.0000,8414
2023-06-16,521999.9988,522000.0000,513368.0000,514000.0000,6534
2023-06-15,514769.5288,521999.9888,510000.0000,516391.0100,6493
2023-06-14,519499.9888,521898.0000,509268.0000,510000.0000,6798
2023-06-13,507626.9950,514000.0000,505531.0100,513655.5850,5933
2023-06-12,511724.5050,515738.9900,504490.0100,509004.0000,8343
2023-06-09,512625.2750,514999.9988,510391.0100,510840.0000,6244
2023-06-08,511666.5100,513850.9900,509749.9800,512514.1700,5868
2023-06-07,509406.4650,512694.9788,504648.9100,511795.0100,6225
2023-06-06,499062.5000,509399.9888,497601.0000,508199.9300,6096
2023-06-05,502086.0000,502244.0100,497500.0000,498926.5500,5665
2023-06-02,494931.5000,503777.0000,493283.0000,503000.0000,6533
2023-06-01,489306.5000,492790.9888,486125.0000,492000.0100,5678
2023-05-31,488339.0000,490540.9888,485565.0000,488023.9800,5666
2023-05-30,489005.5000,490572.0000,484736.0100,489224.7300,8123
2023-05-26,486972.4950,489900.0000,484811.0000,486650.0000,5801
2023-05-25,484591.0000,490299.9900,482500.0000,484000.0000,5653
2023-05-24,491535.5050,494039.0000,484394.0400,486545.0000,5968
2023-05-23,499998.9988,502199.9900,490950.0100,491980.0000,6082
2023-05-22,506673.0000,509653.9988,500696.9700,501148.4750,9705
2023-05-19,505889.5050,511334.5288,503905.0000,507161.0200,6396
2023-05-18,502450.0000,505419.9988,498125.0000,504360.0000,5877
2023-05-17,498175.5100,502999.9900,494787.0200,500600.0000,5997
2023-05-16,493583.0000,499998.9888,490756.0100,498620.0000,6630
2023-05-15,492843.5000,497579.9588,489001.0000,495900.0000,7342
2023-05-12,494997.0050,497781.0000,488990.8600,491182.4950,5145
2023-05-11,489430.2350,493000.0000,487000.0000,493000.0000,5011
2023-05-10,500010.0050,502278.0000,488675.0100,492000.0000,6007
2023-05-09,495001.0050,499000.0000,492495.0100,499000.0000,5150
2023-05-08,497248.0000,502054.9900,495500.0100,497000.0000,7212
2023-05-05,494406.5000,497080.0000,490000.0100,491840.0000,5745
2023-05-04,490455.5000,497863.9900,486821.1900,489540.0000,5122
2023-05-03,496236.5050,498452.0000,488606.0500,488606.0500,5157
2023-05-02,503407.5000,505320.0000,492584.0100,494100.0000,5688
2023-05-01,502856.0000,506000.0000,501485.0000,503400.0000,7428
2023-04-28,497818.0000,503000.0000,495916.0000,502879.9800,5444
2023-04-27,497200.0000,500000.0000,492072.0000,499700.0200,4720
2023-04-26,496823.9850,499998.9700,490350.1000,491500.0000,4809
2023-04-25,495900.5000,499975.0000,494619.0000,495112.0000,4904
2023-04-24,496362.5000,500278.9988,494659.0000,498249.9900,6092
2023-04-21,495307.0000,499078.9988,492891.4300,496404.9800,4826
2023-04-20,492896.9950,497370.9900,488221.0200,496300.0100,4582
2023-04-19,497799.9888,497799.9900,491590.0000,494947.9800,4598
